,Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,City,Province
7873,8101,45,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,8448.3,844.83,10,2023-10-16,Express,"Extended Warranty,Extended Warranty,Impulse Item",79.54,Calgary,Alberta
7874,8102,21,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,2023-11-12,Overnight,"Accessory,Impulse Item",50.34,Winnipeg,Manitoba
7875,8102,21,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-04-01,Express,Accessory,9.5,Winnipeg,Manitoba
7876,8102,21,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-06-16,Overnight,,0.0,Winnipeg,Manitoba
7877,8102,21,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-09-11,Overnight,Accessory,36.99,Winnipeg,Manitoba
7878,8103,27,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-04-02,Express,"Accessory,Accessory,Impulse Item",55.28,Regina,Saskatchewan
7879,8103,27,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2024-05-10,Overnight,"Impulse Item,Impulse Item",41.5,Regina,Saskatchewan
7880,8104,35,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,2023-10-14,Express,"Extended Warranty,Impulse Item",62.28,Vancouver,British Columbia
7881,8105,39,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,2024-02-29,Overnight,"Accessory,Extended Warranty,Accessory",57.28,Edmonton,Alberta
7882,8106,48,Male,No,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-10-28,Standard,Extended Warranty,45.54,Vancouver,British Columbia
7883,8108,67,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-12-26,Standard,"Extended Warranty,Impulse Item,Impulse Item",48.74,Vancouver,British Columbia
7884,8108,67,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2024-03-02,Express,"Extended Warranty,Extended Warranty,Accessory",96.75,Vancouver,British Columbia
7885,8108,67,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,2024-08-02,Overnight,"Extended Warranty,Impulse Item",76.75,Vancouver,British Columbia
7886,8108,67,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2024-08-15,Standard,,0.0,Vancouver,British Columbia
7887,8109,25,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-08-16,Express,"Extended Warranty,Impulse Item,Impulse Item",86.64,Ottawa,Ontario
7888,8110,66,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2024-04-26,Express,Extended Warranty,8.37,Regina,Saskatchewan
7889,8110,66,Female,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2024-09-02,Standard,"Impulse Item,Extended Warranty,Extended Warranty",62.45,Regina,Saskatchewan
7890,8111,43,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-03-23,Standard,,0.0,Regina,Saskatchewan
7891,8112,48,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-03-06,Overnight,"Extended Warranty,Accessory,Extended Warranty",44.51,Montreal,Quebec
7892,8112,48,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,2024-07-06,Overnight,Accessory,37.03,Montreal,Quebec
7893,8113,49,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-12-28,Overnight,Impulse Item,5.7,Vancouver,British Columbia
7894,8113,49,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-05-07,Standard,"Extended Warranty,Accessory",56.76,Vancouver,British Columbia
7895,8116,73,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2023-12-28,Standard,Accessory,12.13,Winnipeg,Manitoba
7896,8116,73,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-03-11,Standard,"Extended Warranty,Extended Warranty",84.98,Winnipeg,Manitoba
7897,8119,56,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,41.5,20.75,2,2023-11-18,Express,,0.0,Edmonton,Alberta
7898,8119,56,Female,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2023-12-03,Standard,Impulse Item,20.93,Edmonton,Alberta
7899,8122,80,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1235.15,247.03,5,2024-08-22,Standard,Accessory,11.22,Winnipeg,Manitoba
7900,8123,61,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,2024-09-07,Standard,"Accessory,Extended Warranty,Accessory",93.55,Saskatoon,Saskatchewan
7901,8124,79,Male,Yes,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2023-10-18,Standard,"Accessory,Impulse Item",86.86,Toronto,Ontario
7902,8125,70,Female,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-06-15,Express,,0.0,Ottawa,Ontario
7903,8126,41,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-06-19,Standard,"Impulse Item,Extended Warranty",51.45,Edmonton,Alberta
7904,8127,24,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2024-08-30,Standard,,0.0,Winnipeg,Manitoba
7905,8129,47,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2024-02-24,Standard,,0.0,Edmonton,Alberta
7906,8129,47,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-07-20,Overnight,"Extended Warranty,Extended Warranty,Accessory",103.52,Edmonton,Alberta
7907,8130,41,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,2023-10-20,Overnight,"Impulse Item,Extended Warranty",66.29,Calgary,Alberta
7908,8130,41,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-07-20,Overnight,"Impulse Item,Impulse Item",65.24,Calgary,Alberta
7909,8131,80,Female,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-04-12,Standard,Impulse Item,41.76,Regina,Saskatchewan
7910,8132,37,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,2470.3,247.03,10,2024-05-04,Standard,Extended Warranty,39.21,Saskatoon,Saskatchewan
7911,8134,41,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2023-12-09,Express,"Accessory,Accessory",80.52,Ottawa,Ontario
7912,8134,41,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-02-14,Express,"Extended Warranty,Accessory",75.65,Ottawa,Ontario
7913,8134,41,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-04-08,Standard,"Impulse Item,Extended Warranty,Extended Warranty",74.57,Ottawa,Ontario
7914,8134,41,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-07-27,Standard,"Extended Warranty,Accessory,Extended Warranty",92.18,Ottawa,Ontario
7915,8134,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,2024-08-03,Overnight,"Extended Warranty,Impulse Item",45.3,Ottawa,Ontario
7916,8135,62,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-08,Overnight,"Impulse Item,Accessory,Extended Warranty",62.61,Calgary,Alberta
7917,8136,57,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,2023-10-22,Overnight,Extended Warranty,24.88,Ottawa,Ontario
7918,8136,57,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,6758.64,844.83,8,2023-11-19,Overnight,Accessory,26.27,Ottawa,Ontario
7919,8137,18,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2023-10-04,Standard,"Accessory,Accessory,Extended Warranty",110.03,Winnipeg,Manitoba
7920,8137,18,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-07-20,Standard,,0.0,Winnipeg,Manitoba
7921,8138,76,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,207.5,20.75,10,2023-10-09,Standard,"Accessory,Accessory",58.18,Saskatoon,Saskatchewan
7922,8139,54,Female,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-12-15,Standard,,0.0,Regina,Saskatchewan
7923,8139,54,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-05-23,Express,"Impulse Item,Impulse Item,Accessory",88.7,Regina,Saskatchewan
7924,8139,54,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,2024-07-12,Express,"Extended Warranty,Impulse Item,Impulse Item",62.08,Regina,Saskatchewan
7925,8140,28,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,2024-07-04,Express,"Accessory,Accessory",50.54,Edmonton,Alberta
7926,8141,69,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-04-18,Overnight,"Impulse Item,Impulse Item,Extended Warranty",59.06,Regina,Saskatchewan
7927,8141,69,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,2373.57,791.19,3,2024-07-18,Standard,,0.0,Regina,Saskatchewan
7928,8142,59,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,2023-12-02,Standard,"Extended Warranty,Impulse Item,Impulse Item",145.92,Ottawa,Ontario
7929,8142,59,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-09-05,Overnight,"Accessory,Impulse Item,Impulse Item",57.49,Ottawa,Ontario
7930,8145,29,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2023-11-14,Standard,"Impulse Item,Accessory,Extended Warranty",68.93,Calgary,Alberta
7931,8145,29,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,2024-07-07,Standard,Extended Warranty,27.74,Calgary,Alberta
7932,8146,70,Male,Yes,Smartphone,SKU1004,2,Cancelled,Debit Card,5538.33,791.19,7,2024-02-15,Standard,"Impulse Item,Extended Warranty,Impulse Item",50.54,Edmonton,Alberta
7933,8147,66,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,3247.72,463.96,7,2023-12-16,Standard,"Accessory,Impulse Item,Accessory",41.54,Vancouver,British Columbia
7934,8148,70,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,2319.8,463.96,5,2024-07-13,Express,,0.0,Montreal,Quebec
7935,8148,70,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-08-08,Standard,,0.0,Montreal,Quebec
7936,8149,76,Male,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-05-17,Standard,Accessory,46.29,Ottawa,Ontario
7937,8149,76,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-07-27,Standard,"Impulse Item,Impulse Item",89.82,Ottawa,Ontario
7938,8150,71,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2023-10-27,Standard,"Impulse Item,Extended Warranty",81.51,Ottawa,Ontario
7939,8150,71,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2023-11-03,Express,Accessory,45.07,Ottawa,Ontario
7940,8150,71,Male,No,Laptop,SKU1005,3,Cancelled,Cash,2319.8,463.96,5,2024-05-24,Express,,0.0,Ottawa,Ontario
7941,8150,71,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-08-17,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",106.81,Ottawa,Ontario
7942,8151,73,Male,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2023-09-24,Express,,0.0,Regina,Saskatchewan
7943,8152,45,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-04-08,Overnight,,0.0,Halifax,Nova Scotia
7944,8153,36,Female,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2023-12-01,Standard,"Accessory,Impulse Item,Extended Warranty",76.23,Ottawa,Ontario
7945,8153,36,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2023-12-20,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",115.84,Ottawa,Ontario
7946,8153,36,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-08-20,Express,"Impulse Item,Accessory",34.4,Ottawa,Ontario
7947,8156,72,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,2024-08-17,Standard,,0.0,Vancouver,British Columbia
7948,8157,51,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-04-15,Standard,"Impulse Item,Extended Warranty",43.07,Calgary,Alberta
7949,8158,69,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-05-02,Standard,"Extended Warranty,Accessory,Extended Warranty",56.57,Halifax,Nova Scotia
7950,8158,69,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-06-21,Overnight,"Accessory,Impulse Item,Extended Warranty",80.31,Halifax,Nova Scotia
7951,8160,31,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-03-08,Standard,"Extended Warranty,Accessory,Impulse Item",69.11,Ottawa,Ontario
7952,8161,45,Female,No,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,2024-02-08,Standard,"Extended Warranty,Accessory,Impulse Item",87.9,Regina,Saskatchewan
7953,8161,45,Female,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-05-26,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",123.64,Regina,Saskatchewan
7954,8162,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,5538.33,791.19,7,2023-11-02,Standard,"Impulse Item,Extended Warranty,Impulse Item",75.88,Toronto,Ontario
7955,8162,68,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-03-13,Express,,0.0,Toronto,Ontario
7956,8162,68,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-05-12,Express,"Impulse Item,Accessory,Accessory",80.51,Toronto,Ontario
7957,8163,49,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2023-11-04,Overnight,"Accessory,Impulse Item",31.28,Regina,Saskatchewan
7958,8164,69,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2023-12-27,Express,,0.0,Winnipeg,Manitoba
7959,8164,69,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-02-16,Standard,"Impulse Item,Extended Warranty",48.46,Winnipeg,Manitoba
7960,8165,45,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,3164.76,791.19,4,2024-07-18,Standard,Accessory,23.22,Regina,Saskatchewan
7961,8166,40,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2023-09-24,Standard,"Accessory,Extended Warranty,Impulse Item",85.14,Halifax,Nova Scotia
7962,8166,40,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2023-10-21,Express,"Accessory,Extended Warranty,Impulse Item",84.83,Halifax,Nova Scotia
7963,8168,66,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2023-12-30,Overnight,"Accessory,Extended Warranty",30.17,Ottawa,Ontario
7964,8168,66,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-07-08,Express,,0.0,Ottawa,Ontario
7965,8168,66,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-07-17,Overnight,,0.0,Ottawa,Ontario
7966,8170,31,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,2023-09-27,Overnight,"Accessory,Accessory",28.79,Ottawa,Ontario
7967,8170,31,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,2024-02-03,Standard,"Accessory,Accessory",40.36,Ottawa,Ontario
7968,8170,31,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,2024-05-24,Express,Accessory,49.47,Ottawa,Ontario
7969,8170,31,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-07-16,Express,Impulse Item,31.38,Ottawa,Ontario
7970,8170,31,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,20.75,20.75,1,2024-08-11,Express,,0.0,Ottawa,Ontario
7971,8171,66,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2024-09-09,Overnight,Accessory,29.31,Calgary,Alberta
7972,8172,53,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-10-07,Standard,,0.0,Montreal,Quebec
7973,8172,53,Female,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,2024-03-06,Standard,,0.0,Montreal,Quebec
7974,8172,53,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-06-18,Express,,0.0,Montreal,Quebec
7975,8172,53,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-07-28,Express,Impulse Item,27.27,Montreal,Quebec
7976,8173,23,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-04-24,Standard,"Extended Warranty,Accessory",89.69,Calgary,Alberta
7977,8174,76,Male,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2024-05-02,Standard,,0.0,Saskatoon,Saskatchewan
7978,8176,60,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2023-12-14,Standard,"Extended Warranty,Impulse Item",58.06,Saskatoon,Saskatchewan
7979,8176,60,Male,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,2024-07-27,Overnight,"Impulse Item,Accessory,Extended Warranty",34.63,Saskatoon,Saskatchewan
7980,8177,71,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,2024-05-23,Express,Impulse Item,15.42,Ottawa,Ontario
7981,8178,76,Female,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-01-10,Express,,0.0,Saskatoon,Saskatchewan
7982,8178,76,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,2024-05-06,Standard,,0.0,Saskatoon,Saskatchewan
7983,8179,18,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,2024-01-02,Standard,,0.0,Saskatoon,Saskatchewan
7984,8179,18,Female,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-06-10,Standard,"Impulse Item,Accessory,Accessory",122.63,Saskatoon,Saskatchewan
7985,8180,31,Female,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2023-10-07,Standard,Impulse Item,12.11,Regina,Saskatchewan
7986,8181,31,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2023-10-23,Standard,"Accessory,Impulse Item,Extended Warranty",108.84,Calgary,Alberta
7987,8181,31,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2024-05-13,Express,Accessory,13.44,Calgary,Alberta
7988,8182,36,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2023-11-04,Express,"Impulse Item,Accessory",43.35,Edmonton,Alberta
7989,8183,39,Male,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-01-19,Standard,"Extended Warranty,Accessory",45.33,Winnipeg,Manitoba
7990,8183,39,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,124.5,20.75,6,2024-05-14,Standard,"Accessory,Impulse Item,Extended Warranty",90.53,Winnipeg,Manitoba
7991,8183,39,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-09-01,Standard,Extended Warranty,17.64,Winnipeg,Manitoba
7992,8185,51,Male,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2023-12-02,Overnight,"Extended Warranty,Impulse Item",91.38,Montreal,Quebec
7993,8187,35,Female,No,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2024-02-14,Standard,"Accessory,Impulse Item",62.35,Vancouver,British Columbia
7994,8187,35,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-04-19,Standard,Accessory,41.15,Vancouver,British Columbia
7995,8189,76,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2023-10-01,Overnight,,0.0,Saskatoon,Saskatchewan
7996,8189,76,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-06-19,Overnight,"Accessory,Extended Warranty",76.22,Saskatoon,Saskatchewan
7997,8192,27,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2023-12-26,Overnight,"Extended Warranty,Extended Warranty",48.09,Calgary,Alberta
7998,8192,27,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-01-07,Standard,"Accessory,Impulse Item",65.45,Calgary,Alberta
7999,8193,77,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7911.9,791.19,10,2023-10-30,Standard,,0.0,Ottawa,Ontario
8000,8193,77,Female,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-04-24,Standard,Extended Warranty,19.7,Ottawa,Ontario
8001,8194,33,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-09-21,Express,Extended Warranty,5.38,Edmonton,Alberta
8002,8198,46,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-01-02,Overnight,"Impulse Item,Extended Warranty",47.76,Halifax,Nova Scotia
8003,8198,46,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-07-31,Overnight,"Accessory,Accessory,Accessory",61.66,Halifax,Nova Scotia
8004,8200,63,Female,Yes,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,2024-03-02,Express,Impulse Item,36.46,Saskatoon,Saskatchewan
8005,8201,57,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,2024-01-06,Express,"Impulse Item,Impulse Item,Accessory",81.3,Edmonton,Alberta
8006,8201,57,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-07-28,Overnight,"Impulse Item,Impulse Item",30.31,Edmonton,Alberta
8007,8201,57,Male,No,Laptop,SKU1005,3,Cancelled,Cash,2783.76,463.96,6,2024-07-31,Overnight,"Accessory,Accessory",57.3,Edmonton,Alberta
8008,8202,51,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,2024-01-04,Standard,"Accessory,Impulse Item",64.69,Calgary,Alberta
8009,8202,51,Female,Yes,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-03-27,Overnight,,0.0,Calgary,Alberta
8010,8203,74,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-05-02,Overnight,,0.0,Regina,Saskatchewan
8011,8203,74,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-06-08,Standard,Impulse Item,12.74,Regina,Saskatchewan
8012,8204,28,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-07-07,Express,"Impulse Item,Impulse Item,Impulse Item",83.42,Halifax,Nova Scotia
8013,8205,70,Female,Yes,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2024-06-19,Standard,"Impulse Item,Impulse Item,Extended Warranty",79.29,Halifax,Nova Scotia
8014,8206,24,Female,No,Smartphone,SKU1004,2,Completed,Paypal,4747.14,791.19,6,2024-01-10,Express,"Impulse Item,Extended Warranty,Accessory",26.99,Montreal,Quebec
8015,8207,78,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,2024-01-14,Standard,,0.0,Montreal,Quebec
8016,8208,72,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,5538.33,791.19,7,2023-11-06,Standard,,0.0,Regina,Saskatchewan
8017,8208,72,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,1855.84,463.96,4,2023-12-11,Standard,"Accessory,Extended Warranty",51.57,Regina,Saskatchewan
8018,8209,63,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7911.9,791.19,10,2023-10-25,Overnight,,0.0,Winnipeg,Manitoba
8019,8209,63,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-07-27,Express,,0.0,Winnipeg,Manitoba
8020,8212,38,Female,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-01-28,Overnight,Impulse Item,14.08,Calgary,Alberta
8021,8213,55,Female,No,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-01-10,Overnight,Impulse Item,35.4,Ottawa,Ontario
8022,8214,70,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,8448.3,844.83,10,2023-11-20,Overnight,"Accessory,Impulse Item",56.72,Ottawa,Ontario
8023,8214,70,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-03-10,Express,"Extended Warranty,Extended Warranty",32.8,Ottawa,Ontario
8024,8214,70,Male,No,Smartwatch,SKU1003,3,Completed,Cash,4224.15,844.83,5,2024-03-22,Overnight,Impulse Item,8.81,Ottawa,Ontario
8025,8214,70,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-04-30,Express,,0.0,Ottawa,Ontario
8026,8215,63,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2024-02-24,Overnight,Accessory,33.62,Regina,Saskatchewan
8027,8215,63,Female,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-03-10,Overnight,"Accessory,Impulse Item",72.03,Regina,Saskatchewan
8028,8216,27,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2023-12-15,Standard,"Impulse Item,Impulse Item",85.08,Regina,Saskatchewan
8029,8216,27,Female,No,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-08-22,Express,Extended Warranty,46.96,Regina,Saskatchewan
8030,8217,24,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-20,Standard,Accessory,23.05,Winnipeg,Manitoba
8031,8218,54,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2023-11-24,Standard,,0.0,Saskatoon,Saskatchewan
8032,8218,54,Male,No,Tablet,SKU1002,3,Cancelled,Cash,741.09,247.03,3,2024-02-27,Overnight,,0.0,Saskatoon,Saskatchewan
8033,8218,54,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-09-08,Standard,"Impulse Item,Impulse Item,Accessory",49.42,Saskatoon,Saskatchewan
8034,8219,79,Male,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-03-24,Standard,Accessory,18.72,Regina,Saskatchewan
